"Subject","Catalog","Section","Class Stat","Cap Enrl","Tot Enrl","Facil ID","Meeting Start","Meeting End","Mon","Tues","Wed","Thurs","Fri","Instructor Name","Mode","Campus"
"SYD"," 366","NCCL","A","40","38","C3030","13:30:00","15:15:00","N","N","Y","N","N","Alexander,Christopher","P","NH"
"SYD"," 466","NAA","A","35","19","D3052","08:00:00","09:45:00","N","Y","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NAAL","A","35","19","C3032","08:00:00","09:45:00","N","N","N","Y","N","Alexander,Christopher","P","NH"
"SYD"," 466","NCC","A","35","25","K2241","13:30:00","15:15:00","Y","N","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NCCL","A","35","25","C3034","09:50:00","11:35:00","N","N","Y","N","N","Alexander,Christopher","P","NH"
"SYD"," 466","NDD","A","35","33","D3052","09:50:00","11:35:00","N","Y","N","N","N","Alexander,Christopher","FL","NH"
"SYD"," 466","NDDL","A","35","33","C4030","11:40:00","13:25:00","N","N","N","Y","N","Alexander,Christopher","P","NH"
"APD"," 545","NAA","A","35","33","ONLINE","14:25:00","16:10:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NAA","A","35","33","D3018","09:50:00","11:35:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","35","20","ONLINE","16:15:00","18:00:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NBB","A","35","20","C3034","11:40:00","13:25:00","N","N","N","N","Y","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","35","34","A1509A","15:20:00","17:05:00","Y","N","N","N","N","Ali,Mahboob","H","NH"
"APD"," 545","NCC","A","35","34","ONLINE","12:35:00","14:20:00","N","N","Y","N","N","Ali,Mahboob","H","NH"
"WTP"," 100","NBB","A","35","1","ONLINE","13:30:00","15:15:00","N","Y","N","N","N","Allen,Allana Nicole","OS","NH"
"IPC"," 144","NDD","A","35","28","B1081","08:00:00","09:45:00","Y","N","N","N","N","Alzghool,Muath","P","NH"
"IPC"," 144","NDDL","A","35","28","A3518","09:50:00","11:35:00","N","N","N","Y","N","Alzghool,Muath","P","NH"
"WEB"," 222","NEE","A","35","21","A3527","11:40:00","13:25:00","N","N","N","Y","N","Alzghool,Muath","P","NH"
"WEB"," 222","NEE","A","35","21","A2534","09:50:00","11:35:00","Y","N","N","N","N","Alzghool,Muath","P","NH"
"WEB"," 222","NFF","A","35","26","A3527","09:50:00","11:35:00","N","N","N","N","Y","Alzghool,Muath","P","NH"
"WEB"," 222","NFF","A","35","26","A3527","11:40:00","13:25:00","N","Y","N","N","N","Alzghool,Muath","P","NH"
"DSA"," 456","NCC","A","40","34","B4059","08:00:00","09:45:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NCCL","A","40","34","K3273","08:00:00","09:45:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NDD","A","40","37","B4059","09:50:00","11:35:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NDDL","A","40","37","K3273","11:40:00","13:25:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"DSA"," 456","NEE","A","40","33","B4059","11:40:00","13:25:00","N","Y","N","N","N","Amjoun,Rachida","FL","NH"
"DSA"," 456","NEEL","A","40","33","K3273","09:50:00","11:35:00","N","N","N","Y","N","Amjoun,Rachida","P","NH"
"SPR"," 200","NBB","A","36","28","K1263","17:10:00","18:55:00","N","N","N","Y","N","Anand,Shivani","P","NH"
"SPR"," 200","NBB","A","36","28","K1263","13:30:00","15:15:00","N","N","Y","N","N","Anand,Shivani","P","NH"
"CYT"," 145","NCE","A","32","32","ONLINE","17:10:00","19:50:00","Y","N","N","N","N","Anghelache,Ionut","OB","NH"
"CYT"," 145","NIA","A","36","36","ONLINE","16:15:00","18:55:00","N","N","N","N","Y","Anghelache,Ionut","OB","NH"
"COM"," 610","NCE","A","35","7","B1091","17:10:00","19:50:00","Y","N","N","N","N","Anglin,Mark","P","NH"
"PMC"," 230","NCE","A","35","22","ONLINE","11:40:00","12:30:00","N","N","N","N","N","Anglin,Mark","H","NH"
"PMC"," 230","NCE","A","35","22","A4513","19:55:00","21:40:00","Y","N","N","N","N","Anglin,Mark","H","NH"
"DSA"," 456","NGG","A","38","24","A2506","13:30:00","15:15:00","N","N","N","N","Y","Azimipanah,Aras","FL","NH"
"DSA"," 456","NGGL","A","38","24","K3272","15:20:00","17:05:00","N","N","N","Y","N","Azimipanah,Aras","P","NH"
"CVI"," 620","NSA","A","35","19","ONLINE","13:30:00","15:15:00","N","Y","N","Y","N","Azizi,Elham","OB","NH"
"CVI"," 620","NSB","A","40","37","ONLINE","15:20:00","17:05:00","N","Y","N","Y","N","Azizi,Elham","OB","NH"
"DPS"," 920","NSA","A","40","31","ONLINE","15:20:00","17:05:00","N","N","Y","N","N","Azizi,Elham","OB","NH"
"DPS"," 920","NSAL","A","40","31","ONLINE","11:40:00","13:25:00","N","N","N","Y","N","Azizi,Elham","OB","NH"
"CPR"," 101","NAA","A","40","23","A4515","15:20:00","18:00:00","N","N","N","Y","N","Baharikhoob,Aliakbar","P","NH"
"CPR"," 101","NBB","A","40","18","A4526","09:50:00","12:30:00","N","N","N","N","Y","Baharikhoob,Aliakbar","P","NH"
"CYT"," 250","NBB","A","30","30","K1003","19:55:00","21:40:00","N","Y","N","N","N","Baig,Waleed Akram","P","NH"
"CYT"," 250","NBB","A","30","30","K1263","18:05:00","19:50:00","Y","N","N","N","N","Baig,Waleed Akram","P","NH"
"SOA"," 915","NCC","A","36","23","C3030","15:20:00","17:05:00","Y","N","N","N","N","Baig,Waleed Akram","H","NH"
"SOA"," 915","NCC","A","36","23","ONLINE","08:00:00","09:45:00","N","N","Y","N","N","Baig,Waleed Akram","H","NH"
"BTP"," 200","NAA","A","25","20","B3086","08:00:00","09:45:00","Y","N","N","N","N","Barna,Cornel","P","NH"
"BTP"," 200","NAAL","A","25","20","A1509","13:30:00","15:15:00","N","Y","N","N","N","Barna,Cornel","P","NH"
"OOP"," 345","NAA","A","35","35","B4059","11:40:00","13:25:00","Y","N","N","N","N","Barna,Cornel","FL","NH"
"OOP"," 345","NAAL","A","35","35","C3036","09:50:00","11:35:00","N","N","N","N","Y","Barna,Cornel","P","NH"
"OOP"," 345","NBB","A","35","34","K3010","11:40:00","13:25:00","N","Y","N","N","N","Barna,Cornel","FL","NH"
"OOP"," 345","NBBL","A","35","34","C3034","13:30:00","15:15:00","N","N","N","N","Y","Barna,Cornel","P","NH"
"OOP"," 345","NCC","A","35","24","A4501","13:30:00","15:15:00","Y","N","N","N","N","Barna,Cornel","FL","NH"
"OOP"," 345","NCCL","A","35","24","C4032","08:00:00","09:45:00","N","N","N","N","Y","Barna,Cornel","P","NH"
"CYT"," 180","NCE","A","32","32","A1509","17:10:00","18:55:00","N","Y","N","N","N","Bashir,Bushra","H","NH"
"CYT"," 180","NCE","A","32","32","ONLINE","17:10:00","18:55:00","N","N","Y","N","N","Bashir,Bushra","H","NH"
"SRT"," 211","NIA","A","36","36","ONLINE","17:10:00","18:55:00","N","N","N","Y","N","Bashir,Bushra","OB","NH"
"SRT"," 211","NIA","A","36","36","ONLINE","16:15:00","18:00:00","N","N","N","N","Y","Bashir,Bushra","OB","NH"
"MST"," 100","NBB","A","36","23","C3032","09:50:00","11:35:00","N","Y","N","N","N","Beheshti,Nooshin","P","NH"
"MST"," 100","NBB","A","36","23","K3274","09:50:00","11:35:00","N","N","N","Y","N","Beheshti,Nooshin","P","NH"
"WIN"," 700","NIA","A","36","36","ONLINE","10:45:00","12:30:00","N","N","N","N","Y","Beheshti,Nooshin","OB","NH"
"WIN"," 700","NIA","A","36","36","ONLINE","11:40:00","13:25:00","Y","N","N","N","N","Beheshti,Nooshin","OB","NH"
"PMC"," 444","NAA","A","40","30","B1083","09:50:00","11:35:00","N","Y","N","N","N","Behkamal,Behshid Polytechnic","FL","NH"
"PMC"," 444","NAAL","A","40","30","A4516","09:50:00","11:35:00","N","N","N","N","Y","Behkamal,Behshid Polytechnic","P","NH"
"PMC"," 444","NBB","A","40","33","A2504","09:50:00","11:35:00","N","N","Y","N","N","Behkamal,Behshid Polytechnic","FL","NH"
"PMC"," 444","NBBL","A","40","33","C3036","09:50:00","11:35:00","N","N","N","Y","N","Behkamal,Behshid Polytechnic","P","NH"
"PMC"," 444","NCC","A","40","39","A4503","11:40:00","13:25:00","N","N","Y","N","N","Behkamal,Behshid Polytechnic","FL","NH"
"PMC"," 444","NCCL","A","40","39","A4526","11:40:00","13:25:00","N","N","N","Y","N","Behkamal,Behshid Polytechnic","P","NH"
"TPA"," 905","NAA","A","36","34","C4030","14:25:00","17:05:00","N","N","N","N","Y","Blackwood-Brown,Carlene","P","NH"
"TPA"," 905","NBB","A","36","24","C2032","10:45:00","13:25:00","N","N","N","N","Y","Blackwood-Brown,Carlene","P","NH"
"DAT"," 330","NBB","A","36","35","C3032","17:10:00","18:55:00","Y","N","N","N","N","Boroumand,Mohammad Hesam","P","NH"
"DAT"," 330","NBB","A","36","35","C4032","17:10:00","18:55:00","N","N","Y","N","N","Boroumand,Mohammad Hesam","P","NH"
"DAT"," 330","NCC","A","36","32","A3512","17:10:00","18:55:00","N","Y","N","N","N","Boroumand,Mohammad Hesam","P","NH"
"DAT"," 330","NCC","A","36","32","C4032","17:10:00","18:55:00","N","N","N","Y","N","Boroumand,Mohammad Hesam","P","NH"
"OPS"," 445","NAA","A","36","31","C2030","09:50:00","11:35:00","N","N","N","Y","N","Brauer,Eric","H","NH"
"OPS"," 445","NAA","A","36","31","ONLINE","08:00:00","09:45:00","Y","N","N","N","N","Brauer,Eric","H","NH"
"OPS"," 445","NBB","A","36","35","C2030","08:00:00","09:45:00","N","Y","N","N","N","Brauer,Eric","H","NH"
"OPS"," 445","NBB","A","36","35","ONLINE","14:25:00","16:10:00","N","N","N","N","Y","Brauer,Eric","H","NH"
"OPS"," 445","NCC","A","36","36","ONLINE","11:40:00","13:25:00","N","N","Y","N","N","Brauer,Eric","OB","NH"
"OPS"," 445","NCC","A","36","36","ONLINE","15:20:00","17:05:00","Y","N","N","N","N","Brauer,Eric","OB","NH"
"PMC"," 140","NCE","A","35","7","A4518","19:00:00","21:40:00","N","N","N","Y","N","Buchner,Mark","FL","NH"
"PMC"," 200","NCE","A","35","21","A1508","17:10:00","19:50:00","Y","N","N","N","N","Buchner,Mark","P","NH"
"PMC"," 250","NCE","A","35","19","B3046","17:10:00","20:45:00","N","N","N","Y","N","Buchner,Mark","FL","NH"
"BTL"," 200","NAA","A","30","20","B1024","11:40:00","13:25:00","N","N","N","N","Y","Burton,Ronald Eden","P","NH"
"BTL"," 200","NAA","A","30","20","B1079","15:20:00","17:05:00","N","Y","N","N","N","Burton,Ronald Eden","P","NH"
"DPS"," 921","NSA","A","25","19","ONLINE","10:45:00","14:20:00","Y","N","N","N","N","Burton,Ronald Eden","OB","NH"
"DPS"," 921","NSAL","A","25","19","ONLINE","13:30:00","17:05:00","N","N","N","N","Y","Burton,Ronald Eden","OB","NH"
"RHT"," 524","NAA","A","36","16","ONLINE","15:20:00","17:05:00","N","N","Y","N","N","Callaghan,Peter","H","NH"
"RHT"," 524","NAA","A","36","16","C2036","08:00:00","09:45:00","Y","N","N","N","N","Callaghan,Peter","H","NH"
"RHT"," 634","NAA","A","36","24","C2036","09:50:00","11:35:00","Y","N","N","N","N","Callaghan,Peter","H","NH"
"RHT"," 634","NAA","A","36","24","ONLINE","12:35:00","14:20:00","N","N","N","N","Y","Callaghan,Peter","H","NH"
"SRT"," 210","NAA","A","36","7","K1001","17:10:00","18:55:00","N","Y","N","Y","N","Callaghan,Peter","P","NH"
"SRT"," 210","NBB","A","36","32","K1001","11:40:00","13:25:00","Y","N","N","N","N","Callaghan,Peter","P","NH"
"SRT"," 210","NBB","A","36","32","K1001","15:20:00","17:05:00","N","Y","N","N","N","Callaghan,Peter","P","NH"
"OSL"," 645","NAA","A","36","11","A4513","14:25:00","16:10:00","N","N","N","N","Y","Carman,Jason","P","NH"
"OSL"," 645","NAA","A","36","11","A4515","12:35:00","14:20:00","N","N","N","Y","N","Carman,Jason","P","NH"
"OSL"," 745","NAA","A","36","11","ONLINE","12:35:00","14:20:00","N","N","Y","N","N","Carman,Jason","H","NH"
"OSL"," 745","NAA","A","36","11","C2034","13:30:00","15:15:00","N","Y","N","N","N","Carman,Jason","H","NH"
"OPS"," 245","NAA","A","36","24","C2034","08:00:00","09:45:00","Y","N","Y","N","N","Carr,Robert","P","NH"
"CYT"," 300","NCE","A","22","16","K1272","09:50:00","12:30:00","N","N","N","N","N","Castaneda,Juan-Carlos","H","NH"
"CYT"," 300","NCE","A","22","16","ONLINE","19:00:00","19:50:00","N","N","Y","N","N","Castaneda,Juan-Carlos","H","NH"
"CAA"," 900","NCE","A","31","30","A1509A","08:55:00","12:30:00","N","N","N","N","N","Chan,Pak Lam David","P","NH"
"CSP"," 451","NIA","A","36","36","ONLINE","10:45:00","12:30:00","N","N","N","N","Y","Chan,Pak Lam David","OB","NH"
"CSP"," 451","NIA","A","36","36","ONLINE","17:10:00","18:55:00","N","N","N","Y","N","Chan,Pak Lam David","OB","NH"
"CYT"," 160","NIA","A","36","19","K1005","16:15:00","18:00:00","N","N","N","N","Y","Chan,Pak Lam David","P","NH"
"CYT"," 160","NIA","A","36","19","K1005","17:10:00","18:55:00","Y","N","N","N","N","Chan,Pak Lam David","P","NH"
"PMC"," 444","NGG","A","40","31","A3050","09:50:00","11:35:00","N","N","N","N","Y","Chaudhary,Rachit","FL","NH"
"PMC"," 444","NGGL","A","40","31","A3518","16:15:00","18:00:00","N","Y","N","N","N","Chaudhary,Rachit","P","NH"
"PMC"," 444","NHH","A","40","38","B4059","08:00:00","09:45:00","N","N","Y","N","N","Chaudhary,Rachit","FL","NH"
"PMC"," 444","NHHL","A","40","38","A4513","08:00:00","09:45:00","N","N","N","N","Y","Chaudhary,Rachit","P","NH"
"MAP"," 523","NSB","A","40","35","ONLINE","08:55:00","10:40:00","N","N","Y","N","N","Chen,Jenelle","OB","NH"
"MAP"," 523","NSB","A","40","35","ONLINE","09:50:00","11:35:00","Y","N","N","N","N","Chen,Jenelle","OB","NH"
"MAP"," 524","NSB","A","40","40","ONLINE","08:00:00","09:45:00","Y","N","N","N","N","Chen,Jenelle","OB","NH"
"MAP"," 524","NSB","A","40","40","ONLINE","09:50:00","11:35:00","N","N","N","Y","N","Chen,Jenelle","OB","NH"
"WEB"," 322","NAA","A","40","40","A2504","11:40:00","13:25:00","N","N","Y","N","N","Chen,Jenelle","FL","NH"
"WEB"," 322","NAAL","A","40","40","A3527","11:40:00","13:25:00","N","N","N","N","Y","Chen,Jenelle","P","NH"
"CSN"," 105","NBB","A","36","24","K1005","14:25:00","16:10:00","N","N","Y","N","N","Chiu,Oscar","P","NH"
"CSN"," 105","NBB","A","36","24","K1005","13:30:00","15:15:00","N","N","N","Y","N","Chiu,Oscar","P","NH"
"CSN"," 105","NCC","A","36","28","K1005","15:20:00","17:05:00","N","N","N","Y","N","Chua,Raymond","P","NH"
"CSN"," 105","NCC","A","36","28","K1005","10:45:00","12:30:00","N","N","Y","N","N","Chua,Raymond","P","NH"
"CSN"," 205","NBB","A","36","36","K1001","13:30:00","17:05:00","N","N","Y","N","N","Chua,Raymond","H","NH"
"CSN"," 205","NBB","A","36","36","ONLINE","11:40:00","13:25:00","N","N","N","Y","N","Chua,Raymond","H","NH"
"PMC"," 120","NCE","A","35","7","ONLINE","18:05:00","20:45:00","N","Y","N","N","N","Cordeiro,Anabela","OB","NH"
"BTI"," 225","NAA","A","25","14","A2534","09:50:00","11:35:00","N","N","N","N","Y","Crawford,Patrick Martin","P","NH"
"BTI"," 225","NAA","A","25","14","A3527","13:30:00","15:15:00","Y","N","N","N","N","Crawford,Patrick Martin","P","NH"
"WEB"," 322","NAA","A","40","40","A2504","11:40:00","13:25:00","N","N","Y","N","N","Crawford,Patrick Martin","FL","NH"
"WEB"," 322","NAAL","A","40","40","A3527","11:40:00","13:25:00","N","N","N","N","Y","Crawford,Patrick Martin","P","NH"
"WEB"," 422","NAA","A","40","40","A2520","08:00:00","09:45:00","N","N","N","N","Y","Crawford,Patrick Martin","FL","NH"
"WEB"," 422","NAAL","A","40","40","A3527","08:00:00","09:45:00","N","N","Y","N","N","Crawford,Patrick Martin","P","NH"
"BDP"," 100","NAA","A","20","16","C4032","13:30:00","16:10:00","N","N","N","Y","N","Daoud,Mariam","P","NH"
"BDP"," 200","NAA","A","25","16","C4032","12:35:00","15:15:00","N","N","Y","N","N","Daoud,Mariam","P","NH"
"BTD"," 210","NAA","A","20","12","A3512","10:45:00","12:30:00","N","N","N","Y","N","Daoud,Mariam","P","NH"
"BTD"," 210","NAA","A","20","12","B1077","10:45:00","12:30:00","N","Y","N","N","N","Daoud,Mariam","P","NH"
"BTM"," 210","NAA","A","20","16","A1509A","13:30:00","16:10:00","N","Y","N","N","N","Daoud,Mariam","P","NH"
"ADM"," 950","NAA","A","36","35","A3519","09:50:00","11:35:00","N","N","N","Y","N","de Roos,John","FL","NH"
"ADM"," 950","NAAL","A","36","35","C3036","11:40:00","13:25:00","N","N","N","N","Y","de Roos,John","P","NH"
"ADM"," 950","NCC","A","35","23","A3513","14:25:00","16:10:00","N","N","N","N","Y","de Roos,John","FL","NH"
"ADM"," 950","NCCL","A","35","23","A3516","08:00:00","09:45:00","N","N","N","Y","N","de Roos,John","P","NH"
"CYT"," 200","NBB","A","30","30","B3042","19:00:00","20:45:00","N","N","N","N","Y","de Roos,John","P","NH"
"CYT"," 200","NBB","A","30","30","B3042","19:00:00","20:45:00","N","N","N","Y","N","de Roos,John","P","NH"
"AIG"," 230","NAA","A","25","19","B3046","09:50:00","11:35:00","Y","N","N","N","N","Delpisheh,Elnaz","FL","NH"
"AIG"," 230","NAAL","A","25","19","A4515","08:00:00","09:45:00","N","N","N","Y","N","Delpisheh,Elnaz","P","NH"
"CYT"," 230","NBB","A","30","30","A2506","17:10:00","18:55:00","N","N","N","N","Y","Delpisheh,Narjes","FL","NH"
"CYT"," 230","NBBL","A","30","30","D3018","17:10:00","18:55:00","N","N","N","Y","N","Delpisheh,Narjes","P","NH"
"CYT"," 230","NCC","A","30","29","A2506","15:20:00","17:05:00","N","N","N","N","Y","Delpisheh,Narjes","FL","NH"
"CYT"," 230","NCCL","A","30","29","D3018","15:20:00","17:05:00","N","N","N","Y","N","Delpisheh,Narjes","P","NH"
"SRT"," 411","NAA","A","20","16","A4500","15:20:00","17:05:00","Y","N","N","N","N","Delpisheh,Narjes","FL","NH"
"SRT"," 411","NAAL","A","20","16","C4032","13:30:00","15:15:00","N","N","N","N","Y","Delpisheh,Narjes","P","NH"
"BAB"," 235","NAA","A","20","15","A2520","09:50:00","12:30:00","N","Y","N","N","N","den Baars,Andre","FL","NH"
"BDA"," 200","NAA","A","25","15","B3094","09:50:00","11:35:00","Y","N","N","N","N","den Baars,Andre","P","NH"
"SFT"," 221","NAA","A","35","18","C3034","08:55:00","11:35:00","Y","N","N","N","N","Diab,Ziad","P","NH"
"SFT"," 221","NBB","A","35","22","C4030","08:55:00","11:35:00","N","Y","N","N","N","Diab,Ziad","P","NH"
"SFT"," 221","NCC","A","35","20","A3518","09:50:00","12:30:00","N","N","N","N","Y","Diab,Ziad","P","NH"
"SFT"," 221","NDD","A","35","12","K3005","10:45:00","13:25:00","N","N","N","Y","N","Diab,Ziad","P","NH"
"CPO"," 550","NAA","A","36","28","ONLINE","17:10:00","18:55:00","N","Y","Y","N","N","Doulatyari,Ebrahim","OB","NH"
"PRJ"," 566","NCC","A","35","34","ONLINE","17:10:00","18:55:00","N","N","Y","N","N","Elmankabady,Yasser","H","NH"
"PRJ"," 566","NCC","A","35","34","B1079","17:10:00","18:55:00","Y","N","N","N","N","Elmankabady,Yasser","H","NH"
"PRJ"," 666","NBB","A","35","32","B1079","11:40:00","13:25:00","N","N","N","N","Y","Elmankabady,Yasser","H","NH"
"PRJ"," 666","NBB","A","35","32","ONLINE","13:30:00","15:15:00","N","N","N","Y","N","Elmankabady,Yasser","H","NH"
"PRJ"," 666","NCC","A","35","20","B1031","09:50:00","11:35:00","N","N","N","N","Y","Elmankabady,Yasser","H","NH"
"PRJ"," 666","NCC","A","35","20","ONLINE","09:50:00","11:35:00","N","Y","N","N","N","Elmankabady,Yasser","H","NH"
"LPE"," 945","NDD","A","35","25","ONLINE","13:30:00","16:10:00","N","N","N","Y","N","Erfanian,Masood","OB","NH"
"SRT"," 751","NAA","A","36","22","ONLINE","14:25:00","17:05:00","N","N","N","N","Y","Erfanian,Masood","OB","NH"
"BDP"," 100","NAA","A","20","16","C4032","13:30:00","16:10:00","N","N","N","Y","N","Fanaeian,Yasemin","P","NH"
"SEP"," 200","NAA","A","25","16","K3170","08:00:00","09:45:00","Y","N","N","N","N","Fanaeian,Yasemin","P","NH"
"SEP"," 200","NAA","A","25","16","C4032","11:40:00","13:25:00","N","N","N","Y","N","Fanaeian,Yasemin","P","NH"
"SEP"," 420","NAA","A","25","16","A3527","09:50:00","11:35:00","N","N","Y","N","N","Fanaeian,Yasemin","P","NH"
"SEP"," 420","NAA","A","25","16","A2534","11:40:00","13:25:00","Y","N","N","N","N","Fanaeian,Yasemin","P","NH"
